e4f236aa-a7aa-4cb8-9cb7-96696f1cfac5; ¿— Œ;2019-09-26 01:46:31;2020-09-26 01:46:31;12021;K54LZNRU5LURC77ZH
4903ff48-b87a-45d9-846d-3068bbc13f96;Œ—¿√Œ;2022-02-25 22:23:58;2023-02-25 22:23:58;13170;GEZDVN4W5DN93LJHV
8a37d8e6-6648-4be2-8ad6-d805498eac41;Œ—¿√Œ;2022-05-12 23:42:22;2023-05-12 23:42:22;11868;YBW4FNTD1SG67U479
92fb05c0-af28-4d8b-9d3b-b4c00a886b96;Œ—¿√Œ;2018-11-30 02:43:17;2019-11-30 02:43:17;11169;ZV75LJVE1XHPWRG0L
af8ce0ae-cb77-413b-aac9-9e7c195e6417;Œ—¿√Œ;2020-06-03 07:51:13;2021-06-03 07:51:13;14423;8KPH306X55W84G6A0
9cac599e-8d9a-4792-8744-4db8b8e96486;Œ—¿√Œ;2023-07-10 16:17:18;2024-07-10 16:17:18;13675;7VRTZWDH9JKZ194KD
dc0b4c46-f7f5-46ac-b332-e93cd5132ce5;Œ—¿√Œ;2019-05-03 10:01:17;2020-05-03 10:01:17;10211;Z8HKZZMY06YN4DXAR
91f1799e-2dba-466a-92b9-c41c01148e9b;Œ—¿√Œ;2009-02-02 01:16:10;2010-02-02 01:16:10;14793;MY00ZABH3FW9LSKXE
1129f8cc-fbdb-4a91-818e-0cc6585af879;Œ—¿√Œ;2023-10-18 03:23:26;2024-10-18 03:23:26;12676;W6MDVVT48LMLD1AP0
b5432334-aa4e-47eb-a02a-184238aa6a13;Œ—¿√Œ;2023-08-04 06:29:52;2024-08-04 06:29:52;10466;85GTT3BF6WY2F9VN6
a5e58c7d-c7ce-49a4-94ca-a46207976572; ¿— Œ;2023-02-23 08:00:51;2024-02-23 08:00:51;13466;VE06CHKM7F4FKGXN0
0c747eed-031c-467e-b8d7-2181ed2c58bd;Œ—¿√Œ;2017-10-28 21:31:19;2018-10-28 21:31:19;11092;42FP2CN760FTBDGCL
56b5015b-eb2f-488b-a8fb-3dc25e8f4c74; ¿— Œ;2023-09-05 13:13:31;2024-09-05 13:13:31;12734;V97MYS1V2EGWL2M31
84aa9091-a894-467e-9159-80a128423c5f;Œ—¿√Œ;1999-04-22 20:58:41;2000-04-22 20:58:41;11911;5D674TDZ7SMR3BAD3
c46db48e-cd45-42e3-8091-6f5f4d783ee8; ¿— Œ;2022-03-16 12:30:16;2023-03-16 12:30:16;14479;2YZTKEY983Z2B0ACZ
3f078ca3-74bd-4283-90b2-e5ba2e35360f;Œ—¿√Œ;2016-06-30 02:44:41;2017-06-30 02:44:41;12302;UE6FVZG29WRXFF3CC
0767a05c-bef3-403a-ba2e-210d36ab3321;Œ—¿√Œ;2023-08-30 19:00:51;2024-08-30 19:00:51;12955;GEPEFRGT6DHY9Z6GP
